	PGS000706	PGS000957	PGS000958	PGS001320	PGS002777	PGS002778	PGS002994	PGS002995	PGS002996	PGS002997	PGS002998	PGS002999	PGS003000	PGS003001	PGS003002	PGS003003	PGS003004	PGS003005	PGS003006	PGS003007	PGS003008	PGS003009	PGS003010	PGS003011	PGS003012	PGS003013	PGS003014	PGS003015	PGS003016	PGS003017	PGS003018	PGS003019	PGS003020	PGS003021	PGS003022	PGS003023	PGS003024	PGS003025	PGS003026	PGS003027	PGS003028	PGS004191	PGS004193	PGS004194	PGS004195	PGS004455	PGS004456	PGS004525	PGS004526
hu3815E2	0.3110435165745859	-0.32881506489169987	-0.290555087261	-0.32756907789010015	-4.6385320000000005	-0.5182501725739999	0.04042007783378416	0.54950605	0.51735734	0.18441364215116887	0.1093971317414256	1.0804725574262304	0.16416347200000003	0.16304534199999998	0.08773122906787104	-0.042859505044230306	-0.013583044254393502	-1.8623000000000003	-0.5849999999999993	5.046630299999999e-05	-0.039952352452901	-0.0014656879913434	-1.7368999999999999	-1.926099999999999	5.7779029899999994e-05	-0.028000474155731	1.078788213068476	0.18419463400000002	0.175234664	0.039630178079474325	0.11237649532680379	0.03453530053303433	-0.1314	-0.1314	1.994584e-05	-0.016408773022182008	0.02892104212529653	-0.132	-0.132	1.413018e-05	-0.042042236294316	0.1879839292605453	0.3988295496411772	0.2728408552021811	-0.011335043783221942	-0.11408174605101547	-0.1990222780379181	-0.01876878310022416	-0.022704723168622952
hu4040B8	2.8270721745992495	0.6302508061370001	0.308125794278	0.3784980614769	0.8798980000000001	0.15939880241630028	0.22453317757455168	0.9229563500000001	0.9291387800000002	-0.05926601664825975	0.1918325784595575	0.4565101795611717	-0.134078396	-0.12829487299999998	0.03171293205993143	-0.10194211652249785	-0.0032607107788063	-0.33569999999999955	-2.5963999999999996	2.6417778000000003e-05	0.0032332606698999987	0.0	-0.5242999999999998	4.051099999999998	3.498165390000001e-05	0.02652698739654	0.8231868981853994	0.14277388000000002	0.13136318000000002	0.03520502151217048	0.10625128453678262	0.130470773642722	-0.1192	-0.1192	1.994584e-05	0.018185852383243998	0.17167048526063727	0.0	0.0	1.413018e-05	0.011635128344980003	0.2617953265288381	0.4771600667605035	0.25864127685763744	-0.01182410606241397	0.16476815992916738	-0.009760512894566586	0.02301106522964307	-0.003201710687484951
hu5962F5	3.5779336030692277	0.7562439308205997	0.6816657636050001	1.0974918929623998	-1.6929339999999993	0.09708958904809975	0.5525690497649856	0.75866668	0.7954814600000001	0.0986923912721635	0.2516144734396286	0.9138514975558061	0.09121428200000002	0.09526473800000003	0.04108265219184949	-0.07486684198976867	-0.012272178224046002	-0.5232999999999999	4.6363	5.336945699999999e-05	-0.009873700499031999	-0.0014656879913434	-0.7543	5.3304	7.427255390000003e-05	0.004740412383723004	1.3034463195652335	0.321003407	0.312016042	0.04203529010149045	0.11468166011482808	0.0540017731617703	-0.1314	-0.1314	1.994584e-05	0.0026514596364399937	0.06914679245449154	-0.132	-0.132	1.413018e-05	-0.004527363706089994	0.18913664246591558	0.4439964570157179	0.24766080258355003	-0.016566727284008688	-0.26607842620619815	-0.1281663403564245	-0.026262558182056542	-0.014737591272574749
hu6182D0	2.3343444204220622	-0.24791128979869997	-0.14023381688699987	0.22645811041639996	-1.7590539999999995	-0.0435275414610011	0.4421598882039588	1.20466833	1.1350075400000001	-0.2396906943364946	0.050552893553692434	0.8440035079001573	0.03052713	0.04889837099999997	0.10640904549974835	-0.12373645764232788	-0.0010334655377216685	0.25290000000000035	-1.6625999999999994	3.8830682e-05	-0.012719345444421996	0.0	0.12480000000000013	-5.803	5.15114227e-05	0.007771431860563998	1.43514514163809	0.301362863	0.29515736600000003	0.05911326262607852	0.14055324903058383	0.06577999551248842	0.0	0.0	1.994584e-05	-0.0022979453739119977	0.12363032493258067	0.0	0.0	1.413018e-05	-0.008200716238629998	0.2801058178763556	0.4392426684774177	0.27941786389869827	-0.015336469250160852	-0.2985469605346991	-0.3926338709109804	-0.010945279741046681	-0.028727748330478357
hu6664F3	3.1356685275667266	0.44354787091829995	0.38604719249599995	1.0346497396580001	4.468142	0.3127788633659996	0.37290376494805677	-0.1595873400000002	-0.009177180000000007	0.41458031232214365	0.1805680153128631	1.0848333954053118	-0.008602786999999973	0.03394083499999999	0.13791975823161712	-0.09837454505675407	-0.001076800608907772	-0.3938999999999999	1.2834999999999988	5.4200147999999994e-05	0.0028374104248570023	0.0	-0.6565000000000001	-5.674099999999999	5.1451779300000005e-05	0.032584818434586	1.2466970766899146	0.25680263600000003	0.24352516899999999	0.01043972058804834	0.07670226046948962	-0.01869062055220397	0.0	0.0	1.994584e-05	0.020176025980134	-0.06268239658828177	0.0	0.0	1.413018e-05	0.015729962863539997	0.40662382688162113	0.5199427867136579	0.3030418823600083	-0.013220919562581656	0.30677792455179537	0.4038802022258529	0.1004187641854465	0.10429531124302173
hu7123C1	0.7131710044635767	-0.7176082363980001	-0.36773848764499983	-0.2766309245661	-3.4205239999999995	-0.3493025593713199	0.3664829140169066	0.8253087600000002	0.81048036	-0.0027378442788573267	0.16082768822951574	1.022089622839495	0.09758832199999998	0.09739534	0.01554107715945357	-0.13777415603878967	-0.0012785212334560966	-0.7456999999999996	-0.7837999999999994	7.243574299999999e-05	0.006040986177530002	0.0	-0.7546999999999999	4.7129	0.0001000843726	0.019249778665756008	1.3242636226312612	0.27490525000000005	0.271904557	0.046203610135599364	0.26074401458569507	-0.028359612853486114	0.0	0.0	1.994584e-05	0.021574921398749992	0.019841285464536382	0.0	0.0	1.413018e-05	0.004353427353629998	0.30617165220973774	0.4292875667500177	0.29847046185620496	0.02020704065094315	0.15226701204119408	0.2986300140673545	0.0271697676105624	0.06310925664058017
hu7852C5	2.735942881190857	0.5033690064253	0.404818602461	0.5897881042128998	-3.758218	-0.3083789320709003	0.3837360295375973	0.63338304	0.6906147499999998	0.05014364009512558	0.2732260696671481	0.7879495055912071	0.11813108499999998	0.11019924699999997	0.06380909982204082	-0.14085872091400342	-0.0036902417325825002	0.2712999999999999	-7.396699999999999	5.6907709e-05	-0.019117391293508	0.0	-0.03470000000000001	-3.994600000000001	7.812019920000002e-05	0.0030269374278410043	1.086275556984772	0.17216229	0.164074873	0.059123625563152434	0.21178321140076364	0.07082385367711891	0.0	0.0	1.994584e-05	0.005423622903347999	0.05687368842993543	0.0	0.0	1.413018e-05	-0.00809350588961	0.2917539183235639	0.37601660429230466	0.2433875959000369	0.0010195475805307441	0.29142900908255537	0.2563962838311391	0.09462462677944884	0.08074752127924102
hu8578CD	2.941384316714964	0.5524821200893	0.34398146874700003	0.36093936221830014	5.515929999999999	0.5225520636916	0.324001925574233	0.2172728400000002	0.2703485400000001	0.4621823793927561	0.16606565575193794	0.7110103550229337	-0.0024728639999999913	0.00821333299999999	0.05479285312417632	-0.21432940608152942	-0.010579530957125967	-0.9449000000000001	-4.9214	1.653174799999999e-05	-0.011871332555033004	-0.0014656879913434	-1.7539	-0.30510000000000104	1.2058798199999991e-05	-0.006424284196250991	1.552168077736082	0.240254303	0.248216786	0.006401111414632749	0.051683539591726	0.07105098446648156	-0.1314	-0.1314	1.994584e-05	0.004111977379503997	-0.00017229756348801847	-0.132	-0.132	1.413018e-05	-0.018476050653779993	0.25353978772385777	0.36853908764951854	0.2726252129175596	-0.013658591812201963	-0.1286437520142547	0.004924439640698311	-0.03143232112645349	0.015531225059494029
hu9532BC	0.6599420652039427	0.27537248946329984	0.5094883685319999	0.24384875296439967	-1.0913639999999998	-0.010290651170400317	0.30089880695187166	-0.026581330000000403	0.035906079999999785	-0.04301416094369315	0.029250468810554868	1.0106131964300893	0.094568927	0.13346165500000004	0.12549858329283445	-0.07452180762430113	-0.0120947775614853	-1.1325000000000003	-3.2158000000000007	2.5874496999999993e-05	0.0022749902200919978	-0.0014656879913434	-0.08379999999999987	-4.5825	2.7792913900000003e-05	0.015056726263136009	1.0982889352136131	0.29247191400000006	0.26593505900000003	0.09620675601667136	0.20078602750391356	-0.044157170665518955	-0.1314	-0.1314	2.623601e-05	0.017219030815969996	0.05220585411572146	-0.132	-0.132	2.37056e-05	-0.00156323331787	0.33567020253745933	0.4678312986616777	0.27403823524369053	-0.04314609864882428	0.05821166357260167	0.15915768818760828	0.0067472310802394065	0.014615583320754867
hu30888B	1.9182852755552382	0.35739604322029983	0.09423357953099999	-0.0032255285656999644	2.302653	0.27029314322999987	0.3047316757588692	0.3028810900000001	0.4083680000000001	0.053215363498354394	0.3263180386174381	0.8792382227001406	0.119542447	0.097858382	0.05342303938157283	-0.10021914426244746	-0.00991690972511599	-0.8996999999999999	-4.839500000000001	1.4500189999999966e-06	-0.017049244083728002	-0.0014656879913434	-0.49230000000000007	1.9419999999999993	8.513256200000002e-06	-0.006062612182010001	1.4803934101397191	0.28251545299999997	0.287725253	0.12331538617141583	0.23623071259741107	0.006783042958881727	-0.1314	-0.1314	1.994584e-05	0.0035509465354140075	0.000377903606444175	-0.132	-0.132	1.413018e-05	-0.02477342354224	0.3992097318060822	0.45277448103952034	0.2929213911855483	-0.02515013436471693	0.0755168366350638	0.1684260788840339	0.08333144280333411	0.08859849236860674
hu60180F	1.879531875673581	0.2846274509812999	0.42068237844799994	0.15785193227880012	3.42955	0.010382916847000111	0.37251582888657525	0.2551388000000001	0.27001351999999984	0.1384119123637237	0.15161453681104886	0.9382627124380015	0.08093197700000002	0.11567877700000001	0.021505240317171166	-0.06100065331244857	-0.0136362973146876	-1.3963	-1.6432000000000015	8.630099999999698e-08	-0.030801695996051006	-0.0014656879913434	-0.38559999999999994	1.1745999999999999	5.54744600000003e-07	-0.017008047355951003	1.050774527308212	0.283733816	0.265083303	0.11185609614023494	0.19229445327520733	0.02503802791885154	-0.1314	-0.1314	1.994584e-05	-0.014447298339106001	0.041105764824389115	-0.132	-0.132	1.413018e-05	-0.02793144547231999	0.23386434163120728	0.4411675014657608	0.24747559767496827	-0.01858130935141379	0.43319811692543975	0.2997541799017802	0.1035497792630546	0.08026387434748505
hu61466C	4.423548072432759	0.5676996296759997	0.6606247998560002	1.1488600013434	1.3742990000000006	0.0070018007966000245	0.6777361615743525	1.4131119799999998	1.4121276299999996	-0.004102332164814568	0.2662732303979027	1.0815409501850533	0.02504807100000002	0.023087901000000008	0.09038917434092551	-0.09162595041949975	-0.023264813278419998	-1.0703999999999998	-1.7522999999999982	3.3224467e-05	-0.031638929379664	-0.0029313759826868	-1.4093999999999998	1.4007999999999998	3.835041269999999e-05	-0.024320451658984006	1.1292051093263493	0.29493624100000004	0.289068425	0.04286594333015674	0.1035867745355697	0.03332485008579112	-0.2628	-0.2628	1.994584e-05	-0.01918442120200999	-0.05713669922850404	-0.264	-0.264	1.413018e-05	-0.05023717947617	0.22358557969996287	0.40284119837953214	0.29847600516962913	-0.031734926381020725	0.13846454334264072	0.3130310966326936	0.02036038661489672	0.04877002024349031
hu63165B	3.4902477083005228	0.24396593516999998	0.294448126979	0.5427870997488002	-2.2134869999999998	-0.38116418572342015	0.32562895713590856	0.16320202999999994	0.025690539999999984	-0.09202417492517666	0.25507893171386453	1.422312657444903	0.183031952	0.20191746700000002	0.017494532161850575	-0.08392219302863992	-0.0040743813825396	0.04360000000000003	-4.064700000000003	2.6309970999999998e-05	-0.000628636783750993	0.0	0.3204000000000003	-4.765499999999999	2.44706211e-05	0.015699041759619003	1.0695535241007803	0.202353775	0.19474058200000002	0.037082271044622694	0.20521329925034407	0.07902802413301771	-0.1192	-0.1192	1.994584e-05	0.005934242373188003	0.11332273045634919	0.0	0.0	1.413018e-05	0.0006896485304699902	0.3845868503640617	0.6147588958842904	0.35747803389884814	0.021627902115180248	0.10286038114598609	0.11596402393232118	0.060257583109071006	0.04839745116369913
hu86597D	0.7137337705916449	0.597994521229	0.6718531187740001	0.1252876274047	1.2888930000000007	0.2917667086529996	0.12832369643978112	0.8708674100000001	0.8925419600000001	-0.4684439573008259	0.15678082771107826	1.0868685888764562	0.08071919899999996	0.088242563	0.08403994497227182	0.0343633923125764	-0.0015084443882353701	-1.3615	-1.4556999999999993	1.889587499999999e-05	-0.023996345518062002	0.0	-1.6172	-1.913400000000001	1.8351059700000004e-05	-0.005862056663626001	0.7963595389385598	0.13549641900000003	0.11929936600000002	0.025787271205496412	0.10398879603807093	0.05252987441720036	0.0	0.0	1.994584e-05	-0.004556850443616001	-0.014719107878508095	0.0	0.0	1.413018e-05	-0.03484165850504001	0.3423184161897417	0.40188898781906046	0.2467503285567873	-0.02073359861343576	-0.08796211571191609	0.058410023545984985	0.028849354476714207	0.028536797056117037
hu88943B	3.1337608876177625	0.5366794723620001	0.34111781113499984	0.5737484471894001	-3.5906910000000005	-0.33434582533299984	0.22094419383995112	0.48688855999999997	0.5389347	-0.1761799333990316	-0.024348819266886684	0.9373119996989907	0.021428525999999996	0.026089370000000014	0.057155131981325	-0.1122222107274996	-0.0018462112235931045	-2.0623	-5.485499999999998	-7.885749000000006e-06	-0.05267595764363	0.0	-1.2009	-1.8366000000000002	-1.4211799999999264e-07	-0.019712460546870002	0.6387062866327989	0.132333266	0.11799553200000001	0.033004040394510055	-0.06857340529614427	0.06321714331548708	0.0	0.0	1.994584e-05	-0.043840439013086006	0.0950998277346781	0.0	0.0	1.413018e-05	-0.029335715513650003	0.2736022311134338	0.4401463148980448	0.28585929548149713	-0.01666904003095731	-0.18943081901940348	-0.1262854421686287	-0.04330013018363818	-0.011837306461063225
hu089792	0.8880990359251071	0.32078985830900003	0.513853798894	0.10122575789439975	-1.8376479999999997	-0.2929036498775199	0.2607805737396438	0.1273642300000002	0.18420000000000006	0.01253219284983505	0.013416780391953978	1.470427199328677	0.18493827300000004	0.19236185400000003	-0.004363950469572718	0.06852267676562242	-0.0199559833944963	-0.39029999999999987	-1.9892999999999992	5.5692143999999995e-05	-0.011810510901788003	-0.0029313759826868	-0.6478000000000002	-0.5350999999999999	6.410401490000001e-05	-0.001945540841655001	1.19504649468622	0.20443796000000003	0.19744471300000005	0.07181861608026546	0.1371368634482397	0.0019081718968716188	-0.2628	-0.2628	1.994584e-05	-0.0016920761183200042	0.015295332667343703	-0.264	-0.264	1.413018e-05	-0.020362153840486	0.28476535883013876	0.31110496675969596	0.2605220337533973	-0.0347625464458428	-0.15562811926253511	-0.13443074714591857	-0.033059072463314666	-0.02532398835506123
hu250634	3.4599911511523276	0.8404034151369999	0.9236755209329996	0.7232919800758999	0.970132	0.024864295520780025	0.28268859026450355	0.22108042000000006	0.1334047599999998	0.25034417349651183	0.16797683968280486	1.3799724205056811	0.172236661	0.182453718	0.03348275184090299	0.020557792320844183	-0.0028788391067328	1.5345	8.4348	5.0229739999999994e-05	0.010087820435077005	0.0	0.7616	0.9896000000000007	7.407491160000002e-05	0.022722697375838	0.760488613089738	0.185895693	0.185145551	0.011259638685091554	0.07710139786304214	0.1135918971746675	0.0	0.0	1.994584e-05	0.02247023274531001	0.10755844387631638	0.0	0.0	1.413018e-05	0.0030806025390699935	0.19245722015901706	0.4809467377432822	0.33439551713145643	0.024329938303217447	0.12729910587026907	0.2555362387485559	0.04676592480878115	0.07059020390859726
hu474789	3.9833370155606755	1.3640620519056001	1.491160315997	1.2474022659453001	-0.2318569999999993	-0.017207003092000087	0.2647878585902871	0.64091697	0.6259140400000001	-0.04530080945359793	0.3183700211713306	1.4430502110969374	0.136277147	0.12843844599999996	0.052363390798288036	0.00955783881415899	-0.004074758346201711	-0.10809999999999986	-2.4972999999999996	6.9949344e-05	-0.011230646353673008	0.0	-0.49759999999999993	4.322199999999999	0.0001046147896	0.016758264266923003	0.9815898146487613	0.22177889299999998	0.21293516	0.014956624878456455	0.17129061335364884	0.022726942326005715	0.0	0.0	1.994584e-05	0.007130923842399997	0.053627063684757004	0.0	0.0	1.413018e-05	-0.007999761132910009	0.33889633776235384	0.4770900840831015	0.3084280307752707	0.02731967321391788	-0.2846789126545116	0.015333309081514191	-0.019475089569704937	0.009821689564681454
hu553620	-0.22274903031971857	0.017936484109599943	0.191964605285	-0.5650915989055999	-1.4840050000000005	-0.13118772758400016	0.1756962383435889	0.37805219000000007	0.39214664000000005	-0.3915548660287614	0.14874030792593596	1.4653607724169309	0.223364803	0.22813495099999997	0.09262095299858378	0.03577109032935336	-0.011143121569929795	0.1041000000000003	3.189700000000001	7.634292999999998e-06	-0.009709002532292003	-0.0014656879913434	-0.10319999999999968	0.9625999999999997	3.7047429000000026e-06	0.0027069976159440024	1.8176182373734289	0.301293044	0.29818078699999995	0.04000882705233074	0.2057523125273578	0.1230195548746697	-0.1314	-0.1314	1.994584e-05	0.005402385952707997	0.1710390323359561	-0.132	-0.132	1.413018e-05	-0.01653116470779	0.3340910834556665	0.44551727725766566	0.2955773633401042	-0.023784220239214074	-0.22469773371652915	-0.07357830777330318	-0.048414645933573475	-0.010698260192347337
hu599905	1.1407803624044492	-0.043140339428699895	0.21325408068700005	0.03622481927139998	0.6949819999999995	-0.040423246696420154	0.23089595481283873	0.41290825999999997	0.36591214000000005	0.5257219227344483	0.2916772281033955	0.8402281101927759	0.06254750999999999	0.063429656	0.07416364107788145	-0.04376049543003778	-0.0122661016440578	-0.1732999999999999	0.8849999999999993	5.6108353e-05	-0.024479895638130002	-0.0014656879913434	0.12860000000000005	-0.35369999999999946	5.7217919800000005e-05	-0.009432176809215993	1.167610290393998	0.24724432200000002	0.23950475200000004	0.04290742449101055	0.13249017468718155	0.08246671051434944	-0.1314	-0.1314	1.994584e-05	-0.009897401012291999	0.19523819419479302	-0.132	-0.132	1.413018e-05	-0.01597285162509	0.2754321521351163	0.36503762872315926	0.22148205071479798	-0.03672759650803642	0.7175970346665301	0.5096550171980565	0.15406039918590125	0.11016414174869049
hu627574	2.7818094491869374	0.5439121410793001	0.7726699741759999	0.7010077774304	3.9992649999999985	0.22023025154599987	0.6561249076510951	1.07980498	1.08285593	0.01358563281168159	0.4609333851105391	0.78703596068941	-0.04515031200000001	-0.029882119999999984	0.07424217633841683	-0.0029807518127262355	-0.0033977034221681	-0.07550000000000012	0.8043000000000009	8.657287099999999e-05	-0.013017281781982994	0.0	-0.3741000000000002	2.2791000000000006	0.00012969723010000002	0.002358328585766004	1.2703271684409005	0.25855086699999996	0.250851767	0.052185348036195914	0.15768378780453698	0.16358296408971604	0.0	0.0	1.994584e-05	0.004194374332537995	0.18177334725566607	0.0	0.0	1.413018e-05	-0.015619331796621998	0.2804786944798718	0.469292381260062	0.2974948582588621	-0.017980003946260627	0.30329990888205904	0.22827117930610794	0.12583621242295015	0.10332428076207797
hu632082	1.7148929077698813	0.39850986032729985	0.4715152845549998	0.3183405667192998	-0.7363759999999998	-0.2252596632317198	0.36953190043332	0.7338377899999999	0.72012225	-0.18375450239749505	0.01459171976359705	1.116769730503654	0.11950377600000002	0.13603492700000003	0.11923916105367856	0.04575503325531654	-0.0128544385868	-1.6148999999999996	0.4401000000000006	3.4430539999999933e-06	-0.019580964223168004	-0.0014656879913434	-0.5199000000000001	3.0060000000000002	-9.09265309999999e-06	0.00047960098264400713	0.746771001042868	0.164619207	0.158143687	0.044842815097470096	0.13940361633626838	-0.029268479875399607	-0.1314	-0.1314	1.994584e-05	-0.0007647010613960059	-0.0019137682754898216	-0.132	-0.132	1.413018e-05	-0.01155992949199	0.3347986364441985	0.4757570403726092	0.27354461935526564	0.015619362199730147	-0.2831025189937471	-0.14713503073686116	-0.018605100737336296	-0.015000434543554498
huA3E77C	3.190696642666514	1.5729214838476002	1.263125210357	1.0600748165927998	-0.39086500000000046	-0.036768422988099854	0.11005251213011641	0.08658278999999988	0.09651650999999986	-0.3652004506843824	0.2859834714671526	1.4513784827414258	0.12752283199999995	0.13632967199999999	0.07750684321293311	0.06957092807236989	-0.0098307287206777	-1.1178000000000001	-2.104199999999999	5.8830764e-05	-0.011475296044950008	-0.0014656879913434	-1.0104	-0.9237000000000002	9.78805017e-05	0.005657876204216008	1.3667232499738842	0.244400431	0.23587487699999998	0.039510983358542404	0.10904904067587426	0.11543384109991947	-0.1314	-0.1314	2.6236009999999998e-05	0.0041561296880579975	0.1349588766688306	-0.132	-0.132	2.37056e-05	-0.007785691008149999	0.3233887540700103	0.4949910669425891	0.3181771787466596	0.04728230639997934	0.8537495736928067	0.6500996850512054	0.19372154302621242	0.1414038275950836
huA7E205	4.298010180103067	0.9519999208723	0.9419784879419998	1.4014837738552002	2.655938000000001	0.16230553712000015	0.49684056710326663	0.79084526	0.7607852700000002	-0.061072465115610826	0.6082875827307888	0.5280071165730723	0.02597430300000003	0.032564747000000026	0.08229845601359753	0.003300466840855788	-0.0015415197532023	-0.018199999999999994	1.2729999999999988	0.000114089905	-0.018589155921813004	0.0	0.2262000000000003	4.673	0.000198327669	-0.024478817139434998	0.5860737872963128	0.150998921	0.142270239	0.0751815624687211	0.040985709169894385	0.029783258300771935	0.0	0.0	1.994584e-05	-0.004200438965710002	0.051824907722221016	0.0	0.0	1.413018e-05	-0.04255469758434	0.3275484519128818	0.45342851530340345	0.2360394426034596	0.022559023283738898	0.28385471073110047	0.15036438343763608	0.08672215121030258	0.05696128857641246
huA720D3	3.3386705348945167	0.795819232966	0.6911908512639999	0.8333718316939001	-2.2064250000000003	-0.20968863913180047	0.38836271312009796	0.4181636900000001	0.5354599800000001	0.1824617047456069	0.34888534567732676	0.7046417085327171	-0.010940994999999988	-0.0018588850000000254	0.026313031730772412	-0.12618684289420318	-0.0005811735551615698	-0.10469999999999957	1.6734	6.378831400000001e-05	0.013402490187300001	0.0	0.5148	4.724799999999999	6.255604680000002e-05	0.030533619057076	1.1781624901865266	0.25601074900000004	0.23789857900000003	0.028755793134246484	0.1458484223945553	0.021959527213167192	0.0	0.0	3.365404e-05	0.02932536464842399	0.10761201222976441	0.0	0.0	3.247188e-05	0.008339776023684003	0.32457151237236015	0.49130948493930604	0.29363802891595825	0.0031073034641749403	0.17803478248722765	0.14230743575212434	0.080876905583725	0.05633659142310642
huA06676	3.8997369537077198	0.9371451778876002	0.7396596439849998	0.5843367457568	2.716365999999999	0.07447416512410002	0.3537258127343981	0.8579974100000001	0.86585234	-0.20095599718625226	0.3768484766962626	1.0347252953175192	0.04105891499999999	0.04155210199999999	0.04249797795008595	-0.05840345549711955	-0.02146434772710127	0.6567000000000002	-3.0252999999999997	5.108831999999995e-06	-0.02859261617548	-0.0029313759826868	0.3368	0.8929999999999998	5.0408292000000035e-06	-0.022915901818944998	1.027838492136847	0.21193221400000004	0.20821182400000005	0.06845190565157054	0.11057213513122419	0.08718346096865479	-0.2628	-0.2628	3.429704e-05	-0.009088652845929995	0.07224898632379453	-0.264	-0.264	3.593198e-05	-0.03229555726769999	0.28060189698089233	0.4724348640773952	0.28844976857062293	0.0038538243583201084	0.14801368255879233	0.2692710427920781	0.055998417952625154	0.07488709201232227
huA27736	1.4377351180930995	0.36253713325460024	0.1985161091829999	-0.3280564325697002	-2.9237959999999994	-0.1664773542589006	0.22979427966113888	0.35010884000000014	0.4032025400000002	-0.29355514177615616	0.03369327198414436	1.1059756055483239	0.096547203	0.10061632200000001	0.0768078387112271	-0.06438088502928159	-0.015605024610176002	-1.0109000000000001	-7.1800999999999995	3.7386441e-05	-0.021100391871044004	-0.0014656879913434	-1.1849	-0.35760000000000103	4.82512847e-05	0.007718550100448	1.2418163510086804	0.324763287	0.305915506	0.0678798281272793	0.15025511851484702	0.09512518049147878	-0.2506	-0.2506	1.994584e-05	-0.00441708898072	0.09614342865655963	-0.132	-0.132	1.413018e-05	-0.015548715937926009	0.2580886916402079	0.46498574191840847	0.27861360126452683	-0.036896319193407766	-0.043542838878090157	0.10882892823512957	0.04052775085617569	0.03311433703897186
huA38896	3.2401585455998454	0.5646507007613	0.358452878683	0.30555123275749996	-0.6233469999999999	-0.0065554054510994775	0.40729213163252775	0.2613584299999999	0.33019991000000004	0.0034334243212321737	0.2634769527142893	1.4330012068716824	0.128255876	0.136202092	0.018316245420107992	-0.013530850582321164	-0.0139855768485334	-1.0328	3.9088999999999983	2.1666018999999998e-05	-0.013517560977674002	-0.0014656879913434	-0.29119999999999996	2.7848000000000006	3.510458890000001e-05	0.005560916480426005	1.7595287550073184	0.2996388320000001	0.31068364400000004	0.08925678781077376	0.32748898240418917	0.03335544668632163	-0.1314	-0.1314	0.0	-0.0001296170629300009	0.09904309255483212	-0.132	-0.132	0.0	-0.010819058095440006	0.3159940261353429	0.5170965845051799	0.303169218976154	-0.0042685444407009	0.3406888938548183	0.46669700831125754	0.08006748640697843	0.10865602772714239
huAC827A	0.7936949259499961	0.1944394230473	0.19604043411000008	-0.023769595754200012	-1.1441400000000004	-0.11086973342542007	0.07336864698332815	-0.23062246000000008	-0.22474049000000001	0.004088967065328899	0.07125675556676242	0.7057942664770617	-0.08155328899999997	-0.074357655	0.09031077079174245	-0.17303149061372	-0.0199559833944963	-0.4503999999999998	-1.6243999999999992	2.737067e-05	-0.03631173407687199	-0.0029313759826868	-0.4412999999999999	6.560999999999999	8.315414030000001e-05	-0.009217987647826012	1.077791120447984	0.253535877	0.252354002	0.013750163708091108	0.08395072478404317	0.08167564967182467	-0.2628	-0.2628	9.97292e-06	-0.019826656978490006	0.06976324586358734	-0.264	-0.264	7.06509e-06	-0.028936212478229993	0.4369719777899067	0.5264355683649448	0.33530449511720806	0.013509548703712931	-0.13378549554092745	0.10044038092728423	-0.0037047475543490844	0.017252453217114876
huAD719C	2.192979981529439	-0.03528174202770007	0.1746682532930001	0.27133281733719994	-2.9738100000000007	-0.2786597352094	-0.04186654452769658	0.16103937000000002	0.15271967999999997	-0.39982727771122534	0.1381758926538849	0.9139909352802477	0.12183983400000004	0.132134158	0.08201178883134466	-0.11773736157623589	-0.0015955293316209	-0.6443	7.710699999999998	5.1649151e-05	-0.0010674593106499933	0.0	-0.9238	5.263699999999998	7.52463146e-05	0.002151767273643998	1.328234052449287	0.28723737	0.28381104	0.01125081467031262	0.14711138623353773	0.10642322809051269	0.0	0.0	1.994584e-05	0.019723102392929993	0.16978200194470974	0.0	0.0	1.413018e-05	-0.009509957464890001	0.11299373129717388	0.40303488415318955	0.2912369418888218	-0.014504419201649216	0.2278388160054942	0.2519465725942134	0.07216189341093077	0.06454669193879099
huAEADC0	1.6372551408621248	0.27509772034729996	0.27811148447799994	0.2746981495043999	-1.2792739999999991	-0.04776389811840021	0.1910904533953045	0.2756576300000002	0.28348893000000003	0.15787225708058503	0.2610619799516639	1.1244618645524207	-0.01430206899999998	-0.0072271089999999955	0.051783075816867134	-0.0030286934370835905	-0.0140547652969687	-1.6833999999999998	-9.231100000000001	6.5771808e-05	-0.011325196511584996	-0.0014656879913434	-0.8726999999999998	-5.305199999999999	0.0001004279998	0.006310923760105008	0.9227259913012696	0.277652221	0.26926701599999997	0.035680530983104225	0.08512854645683787	0.020908021050934943	-0.2506	-0.2506	1.994584e-05	0.007569939694550001	0.049646466449491986	-0.132	-0.132	1.413018e-05	-0.009995942647400004	0.29398839647242936	0.42068291268771724	0.2843364321336721	0.011178996636462123	-0.1872254737413676	-0.32357253063832114	-0.018183613996368503	-0.04742272419737138
